Datetimes,"Streamflow, ft&#179;/s"
1991-01-26T14:15:00-06:00,723
1991-01-27T14:15:00-06:00,723
1991-01-28T14:15:00-06:00,723
1991-01-29T14:15:00-06:00,723
1991-01-30T14:15:00-06:00,723
1991-01-31T14:15:00-06:00,723
1991-02-01T14:15:00-06:00,723
1991-02-02T14:15:00-06:00,723
1991-02-03T14:15:00.000-06:00,723
1991-02-03T14:15:00-06:00,739
1991-02-04T14:15:00.000-06:00,739
1991-02-04T14:15:00-06:00,1330
1991-02-05T14:15:00.000-06:00,1330
1991-02-05T14:15:00-06:00,408
1991-02-06T14:15:00.000-06:00,408
1991-02-06T14:15:00-06:00,303
1991-02-07T14:15:00.000-06:00,303
1991-02-07T14:15:00-06:00,262
1991-02-08T14:15:00-06:00,262
1991-02-09T14:15:00-06:00,262
1991-02-10T14:15:00.000-06:00,262
1991-02-10T14:15:00-06:00,262
1991-02-11T14:15:00-06:00,262
1991-02-12T14:15:00-06:00,262
1991-02-13T14:15:00-06:00,262
1991-02-14T14:15:00-06:00,262
1991-02-15T14:15:00-06:00,262
1991-02-16T14:15:00-06:00,262
1991-02-17T14:15:00-06:00,262
1991-02-18T14:15:00-06:00,262
1991-02-19T14:15:00.000-06:00,262
1991-02-19T14:15:00-06:00,262
1991-02-20T14:15:00.000-06:00,262
1991-02-20T14:15:00-06:00,260
1991-02-21T14:15:00-06:00,260
1991-02-22T14:15:00.000-06:00,260
1991-02-22T14:15:00-06:00,217
1991-02-23T14:15:00.000-06:00,217
1991-02-23T14:15:00-06:00,183
1991-02-24T14:15:00.000-06:00,183
1991-02-24T14:15:00-06:00,177
1991-02-25T14:15:00.000-06:00,177
1991-02-25T14:15:00-06:00,153
1991-02-26T14:15:00.000-06:00,153
1991-02-26T14:15:00-06:00,185
1991-02-27T14:15:00.000-06:00,185
1991-02-27T14:15:00-06:00,159
1991-02-28T14:15:00.000-06:00,159
1991-02-28T14:15:00-06:00,206
1991-03-01T14:15:00.000-06:00,206
1991-03-01T14:15:00-06:00,2210
1991-03-02T14:15:00.000-06:00,2210
1991-03-02T14:15:00-06:00,649
1991-03-03T14:15:00.000-06:00,649
1991-03-03T14:15:00-06:00,349
1991-03-04T14:15:00.000-06:00,349
1991-03-04T14:15:00-06:00,384
1991-03-05T14:15:00.000-06:00,384
1991-03-05T14:15:00-06:00,319
1991-03-06T14:15:00.000-06:00,319
1991-03-06T14:15:00-06:00,270
1991-03-07T14:15:00.000-06:00,270
1991-03-07T14:15:00-06:00,233
1991-03-08T14:15:00.000-06:00,233
1991-03-08T14:15:00-06:00,231
1991-03-09T14:15:00.000-06:00,231
1991-03-09T14:15:00-06:00,215
1991-03-10T14:15:00.000-06:00,215
1991-03-10T14:15:00-06:00,206
1991-03-11T14:15:00.000-06:00,206
1991-03-11T14:15:00-06:00,220
1991-03-12T14:15:00.000-06:00,220
1991-03-12T14:15:00-06:00,236
1991-03-13T14:15:00.000-06:00,236
1991-03-13T14:15:00-06:00,260
1991-03-14T14:15:00.000-06:00,260
1991-03-14T14:15:00-06:00,217
1991-03-15T14:15:00.000-06:00,217
1991-03-15T14:15:00-06:00,231
1991-03-16T14:15:00.000-06:00,231
1991-03-16T14:15:00-06:00,327
1991-03-17T14:15:00.000-06:00,327
1991-03-17T14:15:00-06:00,800
1991-03-18T14:15:00.000-06:00,800
1991-03-18T14:15:00-06:00,393
1991-03-19T14:15:00-06:00,393
1991-03-20T14:15:00-06:00,393
1991-03-21T14:15:00-06:00,393
1991-03-22T14:15:00.000-06:00,393
1991-03-22T14:15:00-06:00,864
1991-03-23T14:15:00.000-06:00,864
1991-03-23T14:15:00-06:00,500
1991-03-24T14:15:00.000-06:00,500
1991-03-24T14:15:00-06:00,411
1991-03-25T14:15:00.000-06:00,411
1991-03-25T14:15:00-06:00,369
1991-03-26T14:15:00.000-06:00,369
1991-03-26T14:15:00-06:00,352
1991-03-27T14:15:00.000-06:00,352
1991-03-27T14:15:00-06:00,387
1991-03-28T14:15:00.000-06:00,387
1991-03-28T14:15:00-06:00,333
1991-03-29T14:15:00.000-06:00,333
1991-03-29T14:15:00-06:00,298
1991-03-30T14:15:00.000-06:00,298
1991-03-30T14:15:00-06:00,282
1991-03-31T14:15:00.000-06:00,282
1991-03-31T14:15:00-06:00,275
1991-04-01T14:15:00.000-06:00,275
1991-04-01T14:15:00-06:00,257
1991-04-02T14:15:00.000-06:00,257
1991-04-02T14:15:00-06:00,255
1991-04-03T14:15:00.000-06:00,255
1991-04-03T14:15:00-06:00,241
1991-04-04T14:15:00.000-06:00,241
1991-04-04T14:15:00-06:00,236
1991-04-05T14:15:00.000-06:00,236
1991-04-05T14:15:00-06:00,231
1991-04-06T14:15:00.000-06:00,231
1991-04-07T14:15:00.000-05:00,220
1991-04-07T14:15:00-05:00,208
1991-04-08T14:15:00.000-05:00,208
1991-04-08T14:15:00-05:00,211
1991-04-09T14:15:00.000-05:00,211
1991-04-09T14:15:00-05:00,231
1991-04-10T14:15:00.000-05:00,231
1991-04-10T14:15:00-05:00,227
1991-04-11T14:15:00.000-05:00,227
1991-04-11T14:15:00-05:00,347
1991-04-12T14:15:00.000-05:00,347
1991-04-12T14:15:00-05:00,1510
1991-04-13T14:15:00.000-05:00,1510
1991-04-13T14:15:00-05:00,7890
1991-04-14T14:15:00.000-05:00,7890
1991-04-14T14:15:00-05:00,1950
1991-04-15T14:15:00.000-05:00,1950
1991-04-15T14:15:00-05:00,1410
1991-04-16T14:15:00.000-05:00,1410
1991-04-16T14:15:00-05:00,1140
1991-04-17T14:15:00.000-05:00,1140
1991-04-17T14:15:00-05:00,5740
1991-04-18T14:15:00.000-05:00,5740
1991-04-18T14:15:00-05:00,3540
1991-04-19T14:15:00.000-05:00,3540
1991-04-19T14:15:00-05:00,2120
1991-04-20T14:15:00.000-05:00,2120
1991-04-20T14:15:00-05:00,1960
1991-04-21T14:15:00.000-05:00,1960
1991-04-21T14:15:00-05:00,1660
1991-04-22T14:15:00.000-05:00,1660
1991-04-22T14:15:00-05:00,1450
1991-04-23T14:15:00.000-05:00,1450
1991-04-23T14:15:00-05:00,1240
1991-04-24T14:15:00.000-05:00,1240
1991-04-24T14:15:00-05:00,1120
1991-04-25T14:15:00.000-05:00,1120
1991-04-25T14:15:00-05:00,1150
1991-04-26T14:15:00.000-05:00,1150
1991-04-26T14:15:00-05:00,4610
1991-04-27T14:15:00.000-05:00,4610
1991-04-27T14:15:00-05:00,1650
1991-04-28T14:15:00.000-05:00,1650
1991-04-28T14:15:00-05:00,1280
1991-04-29T14:15:00.000-05:00,1280
1991-04-29T14:15:00-05:00,1140
1991-04-30T14:15:00.000-05:00,1140
1991-04-30T14:15:00-05:00,974
1991-05-01T14:15:00.000-05:00,974
1991-05-01T14:15:00-05:00,876
1991-05-02T14:15:00.000-05:00,876
1991-05-02T14:15:00-05:00,868
1991-05-03T14:15:00.000-05:00,868
1991-05-03T14:15:00-05:00,1090
1991-05-04T14:15:00.000-05:00,1090
1991-05-04T14:15:00-05:00,4810
1991-05-05T14:15:00.000-05:00,4810
1991-05-05T14:15:00-05:00,2440
1991-05-06T14:15:00.000-05:00,2440
1991-05-06T14:15:00-05:00,1670
1991-05-07T14:15:00.000-05:00,1670
1991-05-07T14:15:00-05:00,1350
1991-05-08T14:15:00.000-05:00,1350
1991-05-08T14:15:00-05:00,1210
1991-05-09T14:15:00.000-05:00,1210
1991-05-09T14:15:00-05:00,1020
1991-05-10T14:15:00-05:00,1020
1991-05-11T14:15:00.000-05:00,1020
1991-05-11T14:15:00-05:00,961
1991-05-12T14:15:00.000-05:00,961
1991-05-12T14:15:00-05:00,916
1991-05-13T14:15:00.000-05:00,916
1991-05-13T14:15:00-05:00,846
1991-05-14T14:15:00.000-05:00,846
1991-05-14T14:15:00-05:00,813
1991-05-15T14:15:00.000-05:00,813
1991-05-15T14:15:00-05:00,817
1991-05-16T14:15:00.000-05:00,817
1991-05-16T14:15:00-05:00,2600
1991-05-17T14:15:00.000-05:00,2600
1991-05-17T14:15:00-05:00,1430
1991-05-18T14:15:00.000-05:00,1430
1991-05-18T14:15:00-05:00,934
1991-05-19T14:15:00-05:00,934
1991-05-20T14:15:00.000-05:00,934
1991-05-20T14:15:00-05:00,9790
1991-05-21T14:15:00.000-05:00,9790
1991-05-21T14:15:00-05:00,3080
1991-05-22T14:15:00.000-05:00,3080
1991-05-22T14:15:00-05:00,1810
1991-05-23T14:15:00.000-05:00,1810
1991-05-23T14:15:00-05:00,1440
1991-05-24T14:15:00.000-05:00,1440
1991-05-24T14:15:00-05:00,3650
1991-05-25T14:15:00-05:00,3650
1991-05-26T14:15:00-05:00,3650
1991-05-27T14:15:00-05:00,3650
1991-05-28T14:15:00-05:00,3650
1991-05-29T14:15:00-05:00,3650
1991-05-30T14:15:00.000-05:00,3650
1991-05-30T14:15:00-05:00,1390
1991-05-31T14:15:00.000-05:00,1390
1991-05-31T14:15:00-05:00,1090
1991-06-01T14:15:00.000-05:00,1090
1991-06-01T14:15:00-05:00,5710
1991-06-02T14:15:00.000-05:00,5710
1991-06-02T14:15:00-05:00,1680
1991-06-03T14:15:00.000-05:00,1680
1991-06-03T14:15:00-05:00,1290
1991-06-04T14:15:00.000-05:00,1290
1991-06-04T14:15:00-05:00,4330
1991-06-05T14:15:00.000-05:00,4330
1991-06-05T14:15:00-05:00,2030
1991-06-06T14:15:00.000-05:00,2030
1991-06-06T14:15:00-05:00,1340
1991-06-07T14:15:00.000-05:00,1340
1991-06-07T14:15:00-05:00,1110
1991-06-08T14:15:00.000-05:00,1110
1991-06-08T14:15:00-05:00,1040
1991-06-09T14:15:00.000-05:00,1040
1991-06-09T14:15:00-05:00,1090
1991-06-10T14:15:00-05:00,1090
1991-06-11T14:15:00.000-05:00,1090
1991-06-11T14:15:00-05:00,1150
1991-06-12T14:15:00.000-05:00,1150
1991-06-12T14:15:00-05:00,24500
1991-06-13T14:15:00-05:00,24500
1991-06-14T14:15:00.000-05:00,24500
1991-06-14T14:15:00-05:00,16500
1991-06-15T14:15:00.000-05:00,16500
1991-06-15T14:15:00-05:00,2520
1991-06-16T14:15:00.000-05:00,2520
1991-06-16T14:15:00-05:00,1590
1991-06-17T14:15:00.000-05:00,1590
1991-06-17T14:15:00-05:00,1220
1991-06-18T14:15:00.000-05:00,1220
1991-06-18T14:15:00-05:00,1010
1991-06-19T14:15:00.000-05:00,1010
1991-06-19T14:15:00-05:00,868
1991-06-20T14:15:00.000-05:00,868
1991-06-20T14:15:00-05:00,821
1991-06-21T14:15:00.000-05:00,821
1991-06-21T14:15:00-05:00,1450
1991-06-22T14:15:00.000-05:00,1450
1991-06-22T14:15:00-05:00,894
1991-06-23T14:15:00.000-05:00,894
1991-06-23T14:15:00-05:00,771
1991-06-24T14:15:00.000-05:00,771
1991-06-24T14:15:00-05:00,691
1991-06-25T14:15:00.000-05:00,691
1991-06-25T14:15:00-05:00,619
1991-06-26T14:15:00.000-05:00,619
1991-06-26T14:15:00-05:00,541
1991-06-27T14:15:00.000-05:00,541
1991-06-27T14:15:00-05:00,480
1991-06-28T14:15:00.000-05:00,480
1991-06-28T14:15:00-05:00,448
1991-06-29T14:15:00.000-05:00,448
1991-06-29T14:15:00-05:00,411
1991-06-30T14:15:00.000-05:00,411
1991-06-30T14:15:00-05:00,387
1991-07-01T14:15:00.000-05:00,387
1991-07-01T14:15:00-05:00,369
1991-07-02T14:15:00.000-05:00,369
1991-07-02T14:15:00-05:00,338
1991-07-03T14:15:00.000-05:00,338
1991-07-03T14:15:00-05:00,324
1991-07-04T14:15:00.000-05:00,324
1991-07-04T14:15:00-05:00,311
1991-07-05T14:15:00.000-05:00,311
1991-07-05T14:15:00-05:00,298
1991-07-06T14:15:00.000-05:00,298
1991-07-06T14:15:00-05:00,280
1991-07-07T14:15:00.000-05:00,280
1991-07-07T14:15:00-05:00,255
1991-07-08T14:15:00.000-05:00,255
1991-07-08T14:15:00-05:00,319
1991-07-09T14:15:00.000-05:00,319
1991-07-09T14:15:00-05:00,396
1991-07-10T14:15:00.000-05:00,396
1991-07-10T14:15:00-05:00,375
1991-07-11T14:15:00.000-05:00,375
1991-07-11T14:15:00-05:00,548
1991-07-12T14:15:00.000-05:00,548
1991-07-12T14:15:00-05:00,369
1991-07-13T14:15:00.000-05:00,369
1991-07-13T14:15:00-05:00,306
1991-07-14T14:15:00.000-05:00,306
1991-07-14T14:15:00-05:00,277
1991-07-15T14:15:00.000-05:00,277
1991-07-15T14:15:00-05:00,255
1991-07-16T14:15:00.000-05:00,255
1991-07-16T14:15:00-05:00,238
1991-07-17T14:15:00.000-05:00,238
1991-07-17T14:15:00-05:00,220
1991-07-18T14:15:00.000-05:00,220
1991-07-18T14:15:00-05:00,213
1991-07-19T14:15:00.000-05:00,213
1991-07-19T14:15:00-05:00,198
1991-07-20T14:15:00.000-05:00,198
1991-07-20T14:15:00-05:00,193
1991-07-21T14:15:00.000-05:00,193
1991-07-21T14:15:00-05:00,189
1991-07-22T14:15:00.000-05:00,189
1991-07-22T14:15:00-05:00,185
1991-07-23T14:15:00.000-05:00,185
1991-07-23T14:15:00-05:00,166
1991-07-24T14:15:00.000-05:00,166
1991-07-24T14:15:00-05:00,157
1991-07-25T14:15:00.000-05:00,157
1991-07-25T14:15:00-05:00,147
1991-07-26T14:15:00.000-05:00,147
1991-07-26T14:15:00-05:00,145
1991-07-27T14:15:00.000-05:00,145
1991-07-27T14:15:00-05:00,142
1991-07-28T14:15:00.000-05:00,142
1991-07-28T14:15:00-05:00,136
1991-07-29T14:15:00.000-05:00,136
1991-07-29T14:15:00-05:00,136
1991-07-30T14:15:00.000-05:00,136
1991-07-30T14:15:00-05:00,133
1991-07-31T14:15:00.000-05:00,133
1991-07-31T14:15:00-05:00,127
1991-08-01T14:15:00.000-05:00,127
1991-08-01T14:15:00-05:00,134
1991-08-02T14:15:00.000-05:00,134
1991-08-02T14:15:00-05:00,115
1991-08-03T14:15:00.000-05:00,115
1991-08-03T14:15:00-05:00,114
1991-08-04T14:15:00.000-05:00,114
1991-08-04T14:15:00-05:00,124
1991-08-05T14:15:00.000-05:00,124
1991-08-05T14:15:00-05:00,124
1991-08-06T14:15:00.000-05:00,124
1991-08-06T14:15:00-05:00,122
1991-08-07T14:15:00.000-05:00,122
1991-08-07T14:15:00-05:00,155
1991-08-08T14:15:00.000-05:00,155
1991-08-08T14:15:00-05:00,355
1991-08-09T14:15:00.000-05:00,355
1991-08-09T14:15:00-05:00,185
1991-08-10T14:15:00.000-05:00,185
1991-08-10T14:15:00-05:00,136
1991-08-11T14:15:00.000-05:00,136
1991-08-11T14:15:00-05:00,122
1991-08-12T14:15:00.000-05:00,122
1991-08-12T14:15:00-05:00,109
1991-08-13T14:15:00.000-05:00,109
1991-08-13T14:15:00-05:00,100
1991-08-14T14:15:00.000-05:00,100
1991-08-14T14:15:00-05:00,97.0
1991-08-15T14:15:00.000-05:00,97.0
1991-08-15T14:15:00-05:00,91.0
1991-08-16T14:15:00.000-05:00,91.0
1991-08-16T14:15:00-05:00,136
1991-08-17T14:15:00.000-05:00,136
1991-08-17T14:15:00-05:00,117
1991-08-18T14:15:00.000-05:00,117
1991-08-18T14:15:00-05:00,90.0
1991-08-19T14:15:00.000-05:00,90.0
1991-08-19T14:15:00-05:00,78.0
1991-08-20T14:15:00.000-05:00,78.0
1991-08-20T14:15:00-05:00,78.0
1991-08-21T14:15:00.000-05:00,78.0
1991-08-21T14:15:00-05:00,74.0
1991-08-22T14:15:00.000-05:00,74.0
1991-08-22T14:15:00-05:00,74.0
1991-08-23T14:15:00.000-05:00,74.0
1991-08-23T14:15:00-05:00,74.0
1991-08-24T14:15:00.000-05:00,74.0
1991-08-24T14:15:00-05:00,69.0
1991-08-25T14:15:00.000-05:00,69.0
1991-08-25T14:15:00-05:00,65.0
1991-08-26T14:15:00.000-05:00,65.0
1991-08-26T14:15:00-05:00,61.0
1991-08-27T14:15:00.000-05:00,61.0
1991-08-27T14:15:00-05:00,60.0
1991-08-28T14:15:00.000-05:00,60.0
1991-08-28T14:15:00-05:00,60.0
1991-08-29T14:15:00.000-05:00,60.0
1991-08-29T14:15:00-05:00,59.0
1991-08-30T14:15:00.000-05:00,59.0
1991-08-30T14:15:00-05:00,67.0
1991-08-31T14:15:00.000-05:00,67.0
1991-08-31T14:15:00-05:00,77.0
1991-09-01T14:15:00.000-05:00,77.0
1991-09-01T14:15:00-05:00,66.0
1991-09-02T14:15:00.000-05:00,66.0
1991-09-02T14:15:00-05:00,63.0
1991-09-03T14:15:00.000-05:00,63.0
1991-09-03T14:15:00-05:00,53.0
1991-09-04T14:15:00.000-05:00,53.0
1991-09-04T14:15:00-05:00,52.0
1991-09-05T14:15:00.000-05:00,52.0
1991-09-05T14:15:00-05:00,53.0
1991-09-06T14:15:00.000-05:00,53.0
1991-09-06T14:15:00-05:00,53.0
1991-09-07T14:15:00.000-05:00,53.0
1991-09-07T14:15:00-05:00,94.0
1991-09-08T14:15:00.000-05:00,94.0
1991-09-08T14:15:00-05:00,102
1991-09-09T14:15:00.000-05:00,102
1991-09-09T14:15:00-05:00,97.0
1991-09-10T14:15:00.000-05:00,97.0
1991-09-10T14:15:00-05:00,69.0
1991-09-11T14:15:00.000-05:00,69.0
1991-09-11T14:15:00-05:00,57.0
1991-09-12T14:15:00.000-05:00,57.0
1991-09-12T14:15:00-05:00,54.0
1991-09-13T14:15:00.000-05:00,54.0
1991-09-13T14:15:00-05:00,52.0
1991-09-14T14:15:00.000-05:00,52.0
1991-09-14T14:15:00-05:00,51.0
1991-09-15T14:15:00.000-05:00,51.0
1991-09-15T14:15:00-05:00,47.0
1991-09-16T14:15:00.000-05:00,47.0
1991-09-16T14:15:00-05:00,46.0
1991-09-17T14:15:00.000-05:00,46.0
1991-09-17T14:15:00-05:00,46.0
1991-09-18T14:15:00.000-05:00,46.0
1991-09-18T14:15:00-05:00,39.0
1991-09-19T14:15:00.000-05:00,39.0
1991-09-19T14:15:00-05:00,39.0
1991-09-20T14:15:00.000-05:00,39.0
1991-09-20T14:15:00-05:00,39.0
1991-09-21T14:15:00.000-05:00,39.0
1991-09-21T14:15:00-05:00,41.0
1991-09-22T14:15:00.000-05:00,41.0
1991-09-22T14:15:00-05:00,41.0
1991-09-23T14:15:00.000-05:00,41.0
1991-09-23T14:15:00-05:00,41.0
1991-09-24T14:15:00.000-05:00,41.0
1991-09-24T14:15:00-05:00,37.0
1991-09-25T14:15:00.000-05:00,37.0
1991-09-25T14:15:00-05:00,38.0
1991-09-26T14:15:00.000-05:00,38.0
1991-09-26T14:15:00-05:00,39.0
1991-09-27T14:15:00.000-05:00,39.0
1991-09-27T14:15:00-05:00,40.0
1991-09-28T14:15:00.000-05:00,40.0
1991-09-28T14:15:00-05:00,40.0
1991-09-29T14:15:00.000-05:00,40.0
1991-09-29T14:15:00-05:00,36.0
1991-09-30T14:15:00.000-05:00,36.0
1991-09-30T14:15:00-05:00,31.0
1991-10-01T14:15:00.000-05:00,31.0
1991-10-01T14:15:00-05:00,35.0
1991-10-02T14:15:00.000-05:00,35.0
1991-10-02T14:15:00-05:00,34.0
1991-10-03T14:15:00.000-05:00,34.0
1991-10-03T14:15:00-05:00,42.0
1991-10-04T14:15:00.000-05:00,42.0
1991-10-04T14:15:00-05:00,44.0
1991-10-05T14:15:00.000-05:00,44.0
1991-10-05T14:15:00-05:00,44.0
1991-10-06T14:15:00.000-05:00,44.0
1991-10-06T14:15:00-05:00,48.0
1991-10-07T14:15:00.000-05:00,48.0
1991-10-07T14:15:00-05:00,45.0
1991-10-08T14:15:00.000-05:00,45.0
1991-10-08T14:15:00-05:00,37.0
1991-10-09T14:15:00.000-05:00,37.0
1991-10-09T14:15:00-05:00,35.0
1991-10-10T14:15:00.000-05:00,35.0
1991-10-10T14:15:00-05:00,35.0
1991-10-11T14:15:00.000-05:00,35.0
1991-10-11T14:15:00-05:00,38.0
1991-10-12T14:15:00.000-05:00,38.0
1991-10-12T14:15:00-05:00,39.0
1991-10-13T14:15:00.000-05:00,39.0
1991-10-13T14:15:00-05:00,38.0
1991-10-14T14:15:00.000-05:00,38.0
1991-10-14T14:15:00-05:00,37.0
1991-10-15T14:15:00.000-05:00,37.0
1991-10-15T14:15:00-05:00,39.0
1991-10-16T14:15:00.000-05:00,39.0
1991-10-16T14:15:00-05:00,39.0
1991-10-17T14:15:00.000-05:00,39.0
1991-10-17T14:15:00-05:00,37.0
1991-10-18T14:15:00.000-05:00,37.0
1991-10-18T14:15:00-05:00,37.0
1991-10-19T14:15:00.000-05:00,37.0
1991-10-19T14:15:00-05:00,35.0
1991-10-20T14:15:00.000-05:00,35.0
1991-10-20T14:15:00-05:00,35.0
1991-10-21T14:15:00.000-05:00,35.0
1991-10-21T14:15:00-05:00,40.0
1991-10-22T14:15:00.000-05:00,40.0
1991-10-22T14:15:00-05:00,43.0
1991-10-23T14:15:00.000-05:00,43.0
1991-10-23T14:15:00-05:00,41.0
1991-10-24T14:15:00.000-05:00,41.0
1991-10-24T14:15:00-05:00,41.0
1991-10-25T14:15:00.000-05:00,41.0
1991-10-25T14:15:00-05:00,47.0
1991-10-26T14:15:00.000-05:00,47.0
1991-10-26T14:15:00-05:00,71.0
1991-10-27T14:15:00.000-06:00,71.0
1991-10-27T14:15:00-06:00,54.0
1991-10-28T14:15:00-06:00,54.0
1991-10-29T14:15:00-06:00,54.0
1991-10-30T14:15:00.000-06:00,54.0
1991-10-30T14:15:00-06:00,75.0
1991-10-31T14:15:00.000-06:00,75.0
1991-10-31T14:15:00-06:00,131
1991-11-01T14:15:00.000-06:00,131
1991-11-01T14:15:00-06:00,569
1991-11-02T14:15:00.000-06:00,569
1991-11-02T14:15:00-06:00,79.0
1991-11-03T14:15:00.000-06:00,79.0
1991-11-03T14:15:00-06:00,96.0
1991-11-04T14:15:00-06:00,96.0
1991-11-05T14:15:00-06:00,96.0
1991-11-06T14:15:00-06:00,96.0
1991-11-07T14:15:00-06:00,96.0
1991-11-08T14:15:00-06:00,96.0
1991-11-09T14:15:00-06:00,96.0
1991-11-10T14:15:00-06:00,96.0
1991-11-11T14:15:00-06:00,96.0
1991-11-12T14:15:00.000-06:00,96.0
1991-11-12T14:15:00-06:00,120
1991-11-13T14:15:00.000-06:00,120
1991-11-13T14:15:00-06:00,110
1991-11-14T14:15:00.000-06:00,110
1991-11-14T14:15:00-06:00,134
1991-11-15T14:15:00.000-06:00,134
1991-11-15T14:15:00-06:00,127
1991-11-16T14:15:00.000-06:00,127
1991-11-16T14:15:00-06:00,125
1991-11-17T14:15:00.000-06:00,125
1991-11-17T14:15:00-06:00,131
1991-11-18T14:15:00.000-06:00,131
1991-11-18T14:15:00-06:00,177
1991-11-19T14:15:00.000-06:00,177
1991-11-19T14:15:00-06:00,159
1991-11-20T14:15:00.000-06:00,159
1991-11-20T14:15:00-06:00,131
1991-11-21T14:15:00.000-06:00,131
1991-11-21T14:15:00-06:00,114
1991-11-22T14:15:00.000-06:00,114
1991-11-22T14:15:00-06:00,109
1991-11-23T14:15:00.000-06:00,109
1991-11-23T14:15:00-06:00,104
1991-11-24T14:15:00-06:00,104
1991-11-25T14:15:00-06:00,104
1991-11-26T14:15:00-06:00,104
1991-11-27T14:15:00.000-06:00,104
1991-11-27T14:15:00-06:00,97.0
1991-11-28T14:15:00.000-06:00,97.0
1991-11-28T14:15:00-06:00,195
1991-11-29T14:15:00.000-06:00,195
1991-11-29T14:15:00-06:00,252
1991-11-30T14:15:00.000-06:00,252
1991-11-30T14:15:00-06:00,319
1991-12-01T14:15:00.000-06:00,319
1991-12-01T14:15:00-06:00,159
1991-12-02T14:15:00.000-06:00,159
1991-12-02T14:15:00-06:00,185
1991-12-03T14:15:00-06:00,185
1991-12-04T14:15:00-06:00,185
1991-12-05T14:15:00-06:00,185
1991-12-06T14:15:00-06:00,185
1991-12-07T14:15:00.000-06:00,185
1991-12-07T14:15:00-06:00,215
1991-12-08T14:15:00.000-06:00,215
1991-12-08T14:15:00-06:00,155
1991-12-09T14:15:00-06:00,155
1991-12-10T14:15:00-06:00,155
1991-12-11T14:15:00.000-06:00,155
1991-12-11T14:15:00-06:00,175
1991-12-12T14:15:00.000-06:00,175
1991-12-12T14:15:00-06:00,344
1991-12-13T14:15:00.000-06:00,344
1991-12-13T14:15:00-06:00,272
1991-12-14T14:15:00.000-06:00,272
1991-12-14T14:15:00-06:00,136
1991-12-15T14:15:00-06:00,136
1991-12-16T14:15:00-06:00,136
1991-12-17T14:15:00-06:00,136
1991-12-18T14:15:00-06:00,136
1991-12-19T14:15:00.000-06:00,136
1991-12-19T14:15:00-06:00,120
1991-12-20T14:15:00.000-06:00,120
1991-12-20T14:15:00-06:00,227
1991-12-21T14:15:00.000-06:00,227
1991-12-21T14:15:00-06:00,335
1991-12-22T14:15:00.000-06:00,335
1991-12-22T14:15:00-06:00,1640
1991-12-23T14:15:00.000-06:00,1640
1991-12-23T14:15:00-06:00,771
1991-12-24T14:15:00.000-06:00,771
1991-12-24T14:15:00-06:00,414
1991-12-25T14:15:00.000-06:00,414
1991-12-25T14:15:00-06:00,347
1991-12-26T14:15:00.000-06:00,347
1991-12-26T14:15:00-06:00,300
1991-12-27T14:15:00.000-06:00,300
1991-12-27T14:15:00-06:00,275
1991-12-28T14:15:00.000-06:00,275
1991-12-28T14:15:00-06:00,262
1991-12-29T14:15:00.000-06:00,262
1991-12-29T14:15:00-06:00,260
1991-12-30T14:15:00.000-06:00,260
1991-12-30T14:15:00-06:00,243
1991-12-31T14:15:00.000-06:00,243
1991-12-31T14:15:00-06:00,257
1992-01-01T14:15:00.000-06:00,257
1992-01-01T14:15:00-06:00,293
1992-01-02T14:15:00.000-06:00,293
1992-01-02T14:15:00-06:00,300
1992-01-03T14:15:00.000-06:00,300
1992-01-03T14:15:00-06:00,327
1992-01-04T14:15:00.000-06:00,327
1992-01-04T14:15:00-06:00,330
1992-01-05T14:15:00.000-06:00,330
1992-01-05T14:15:00-06:00,372
1992-01-06T14:15:00.000-06:00,372
1992-01-06T14:15:00-06:00,361
1992-01-07T14:15:00.000-06:00,361
1992-01-07T14:15:00-06:00,372
1992-01-08T14:15:00.000-06:00,372
1992-01-08T14:15:00-06:00,316
1992-01-09T14:15:00-06:00,316
1992-01-10T14:15:00.000-06:00,316
1992-01-10T14:15:00-06:00,314
1992-01-11T14:15:00.000-06:00,314
1992-01-11T14:15:00-06:00,322
1992-01-12T14:15:00.000-06:00,322
1992-01-12T14:15:00-06:00,330
1992-01-13T14:15:00.000-06:00,330
1992-01-13T14:15:00-06:00,293
1992-01-14T14:15:00.000-06:00,293
1992-01-14T14:15:00-06:00,285
1992-01-15T14:15:00-06:00,285
1992-01-16T14:15:00-06:00,285
1992-01-17T14:15:00.000-06:00,285
1992-01-17T14:15:00-06:00,275
1992-01-18T14:15:00-06:00,275
1992-01-19T14:15:00.000-06:00,275
1992-01-19T14:15:00-06:00,270
1992-01-20T14:15:00.000-06:00,270
1992-01-20T14:15:00-06:00,240
1992-01-21T14:15:00-06:00,240
1992-01-22T14:15:00-06:00,240
1992-01-23T14:15:00-06:00,240
1992-01-24T14:15:00-06:00,240
1992-01-25T14:15:00-06:00,240
1992-01-26T14:15:00.000-06:00,240
1992-01-26T14:15:00-06:00,227
1992-01-27T14:15:00.000-06:00,227
1992-01-27T14:15:00-06:00,191
1992-01-28T14:15:00.000-06:00,191
1992-01-28T14:15:00-06:00,227
1992-01-29T14:15:00.000-06:00,227
1992-01-29T14:15:00-06:00,240
1992-01-30T14:15:00.000-06:00,240
1992-01-30T14:15:00-06:00,240
1992-01-31T14:15:00.000-06:00,240
1992-01-31T14:15:00-06:00,206
1992-02-01T14:15:00.000-06:00,206
